"File Path,Class"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7dntj65nOM4_000001_000011.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7hiQCOwnRWg_000005_000015.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7ZWoGIV6Vtk_000011_000021.mp4,4"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7f0DqT2zxTQ_000085_000095.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7mKImqnPM1o_000142_000152.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7Z1q3NI5d-Y_000136_000146.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7g05CuiQlPQ_000014_000024.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7ZXGJx9dfgQ_000014_000024.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7etvH2mf0vk_000004_000014.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7omq3aRkOnw_000001_000011.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7gc56ebDHGE_000001_000011.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7cMP24pxfXs_000281_000291.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7jVq0ME8lZc_000021_000031.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7lf8wTAvBDk_000106_000116.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7ZKDhoUANjQ_000008_000018.mp4,19"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7_gsrsPOahU_000000_000010.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7akVZ7eoyPg_000102_000112.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7dcl5pcS0f0_000040_000050.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7k-0_p3-70Y_000004_000014.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7kygxiBfolI_000024_000034.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7dopFf5AOOI_000019_000029.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7o6FIuPWRiU_000000_000010.mp4,4"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7ZgI_qAB_FM_000002_000012.mp4,4"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7alkhzuoqgk_000004_000014.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7f-DtONd58g_000040_000050.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7a8wLW2nWoo_000060_000070.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7mBqLTQczZ4_000074_000084.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7lclKen2lrI_000026_000036.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7cMhSVyvVaM_000091_000101.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7ktT6twaSC8_000004_000014.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7c4Fs67qiR0_000019_000029.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7jM5Wyjbxs0_000020_000030.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7aohr09ZBbQ_000001_000011.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7_g0qFa4izU_001446_001456.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7_Y71uz33oM_000022_000032.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7j4mItGMFYc_000032_000042.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_31/7lleH3WP-Ok_000001_000011.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7xzyIVAwar8_000004_000014.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/80qcDLqWkcI_000076_000086.mp4,10"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7yWlQ5L_dio_000059_000069.mp4,14"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7vHeGmaJgyY_000196_000206.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7sq1onNfXWg_000001_000011.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7zKCzq-MyB8_000134_000144.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7zuXTDACKqU_000061_000071.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/84hXB77e8xw_000046_000056.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/83gvzKo_jtU_000046_000056.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/8525W5feKhM_000028_000038.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7xgrOBKGvLY_000000_000010.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7v3AKmoclzw_000094_000104.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/84Zkv3f6BYU_000109_000119.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7pBL7EHtfmA_000003_000013.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7qrUn2V4XWI_000003_000013.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/8-_elMOOm_s_000060_000070.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7wbq1-D3HIk_000011_000021.mp4,19"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/821v-HoUx88_000124_000134.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/83K1p-9pQDw_000000_000010.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/84RL_G25xGs_000003_000013.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7wXSdhBi0_E_000000_000010.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7uqlVZtydbM_000003_000013.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/82i_t4ZahSE_000033_000043.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7zekBeDDaQ0_000004_000014.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7pjB5BZ-Etg_000000_000010.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/84YdIpJp618_000187_000197.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7sPvQ9IWqwk_000165_000175.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7v-YuLa0mVU_000219_000229.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7xMY4ydT_js_000095_000105.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7r2ctuzIxIQ_000064_000074.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/83n5jTj3sTk_000001_000011.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7urTvrmMUZE_000012_000022.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7qiJxTAI7x0_000013_000023.mp4,14"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7tJhzMBPAXE_000252_000262.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7wkAGjgaAB4_000003_000013.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7qrYosDBSvI_000201_000211.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7pT7CSAlhYU_000233_000243.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/83WjKuacDBk_000001_000011.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/80bzI-pN83Y_000077_000087.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/815QlTyMohM_000000_000010.mp4,14"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7qJ6eFrNFHI_000002_000012.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7yplZJxlhlo_000089_000099.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7x8xS2M5ltE_000000_000010.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7vAq6ViyZzA_000277_000287.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/81qxC0-KYWI_000003_000013.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7zJxwLG7Bd8_000021_000031.mp4,19"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7vCDcSsSP_Y_000080_000090.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7pHcpXkq2ig_000031_000041.mp4,14"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7xVxpQSlXvw_000015_000025.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/81TaPkAyEi0_000399_000409.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7ymbRGv3Quo_000013_000023.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7tPXlzS7DLU_000001_000011.mp4,19"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7rv9leflhxM_000091_000101.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7vB8p6AF-vc_000074_000084.mp4,10"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/8-F-u6C0MeU_000165_000175.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7uBlK__pHF8_000000_000010.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/7pYu_pbOp8s_000002_000012.mp4,19"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/81goNWpGAY0_000859_000869.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/80dBHNfefyk_000030_000040.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_32/84Y_ON3MzgI_000002_000012.mp4,19"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8AQzbtcHg0Y_000068_000078.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8DY1NE030z8_000121_000131.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8Ij_1UDE50w_000032_000042.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8B-4PoB3x9Y_000307_000317.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8Ed49qKh_V0_000000_000010.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8MUprn1cny0_000005_000015.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/87RA62R-cxw_000002_000012.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/86XpVpFmvSU_000000_000010.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8Dt31Sc1j1U_000072_000082.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/88QQnGHBtOE_000005_000015.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8B1qFG2OWVI_000002_000012.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8MEuiKaJKh8_000002_000012.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8DArXydzx88_000039_000049.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/88o86wBdFJM_000426_000436.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8KEpVgy-fbU_000026_000036.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/866C7azwggU_000005_000015.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8BQ6qQ03BzU_000035_000045.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8MI8_eZJQ-I_000045_000055.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/881ZWmWkSLo_000395_000405.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/88qo6IBLu7A_000000_000010.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8Bj8THPS6BU_000017_000027.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8C7l-V-zJfU_000145_000155.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8LK8Naou3Mo_000012_000022.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/86b3eepNvDM_000068_000078.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/893VFKu3rHQ_000206_000216.mp4,8"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8HeyDsfvb9o_000065_000075.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/893B0bmQW_Y_000002_000012.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8DZQtPHL7W0_000482_000492.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8FmuJldTNQ8_000518_000528.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/85RejGQKP4A_000002_000012.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8MDXzPg-ymg_000004_000014.mp4,10"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8ILv0mn8x3Q_000000_000010.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/87aaf8S1iuM_000201_000211.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/85veEceQkw4_000232_000242.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/87ey9eMeEBM_000000_000010.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8B1Iymcsah4_000003_000013.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8JBTs_fiiEo_000066_000076.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/87_bN4abxAk_000000_000010.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8KJMxZoF6uc_000063_000073.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8GbOrIZw1W8_000001_000011.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_33/8FvKgraoToE_000070_000080.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8XVNtdywtVE_000003_000013.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8S9_eOzK_Xo_001606_001616.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8RsnZas6VYo_000225_000235.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8aBu4nDF3i8_000016_000026.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8N42M3bwuq0_000044_000054.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8T7qrJp__T8_000024_000034.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8RbBKNhTgaI_000159_000169.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8TJ4451kyzI_000049_000059.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8ZLw8YcprHw_000943_000953.mp4,8"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8WPVgPQ6aSE_000214_000224.mp4,14"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8_T0kkLMH-s_001312_001322.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8c8MObAsjAk_000124_000134.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8XHfwe_VfbM_000298_000308.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8WijD8attFY_000413_000423.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8TjF5BZEXvI_000439_000449.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8XIE8LlSGSg_000014_000024.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8YzyZZttfbY_000018_000028.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8WqiXVV17YA_000016_000026.mp4,14"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8PzOncsZi5k_000004_000014.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8NTFq8lPDjc_000002_000012.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8Rkt8TdTju0_000013_000023.mp4,14"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8NhfJgjYNv0_000007_000017.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8c3QanQON58_000093_000103.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8crI0aSPiwQ_000074_000084.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8TdzP3LnjIs_000226_000236.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8YPV0oH-Tyg_000891_000901.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8PMGPx1A8rA_000001_000011.mp4,10"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8TJb_bu5bZ4_000035_000045.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8OahutYFjiE_000009_000019.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8YtnlRVvZAo_000031_000041.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8YgvuVa9RSA_000001_000011.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8VF7Q3mA5dc_000010_000020.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8OqCID3QhFM_000139_000149.mp4,8"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8Sfp1FOB7a8_000002_000012.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8Uaow7M5ZQ8_000136_000146.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8Tif8Iaphvs_000727_000737.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8XP8z3BucM4_000003_000013.mp4,19"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8VR2-hmxeHs_000162_000172.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8X8-7BKSklo_000011_000021.mp4,14"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8YvhJUM8paM_000063_000073.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8WpZWZ4A900_000331_000341.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8UCM4U-EN7I_000000_000010.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8OOXkxN5mC4_000000_000010.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8TkEkrMIybw_000004_000014.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8V1CliDyyV0_000011_000021.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8WqeW6RqOdg_000008_000018.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8YesB9s6b1Y_000013_000023.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8W4uLeUIcbU_000003_000013.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8WiPou9gYnk_000049_000059.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8RLimu9EMXg_000043_000053.mp4,10"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8aY3nllZzes_000080_000090.mp4,14"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8N8I85LQSQA_000039_000049.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8Z0uGFC_5pQ_000291_000301.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8Ro1fiH4DrU_000032_000042.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8YzgL9BTpHs_000178_000188.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_34/8PPlO7qS54Y_000150_000160.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8i0141THDGw_000058_000068.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8ogVFAkaqDg_000000_000010.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8reUiSOM-L0_000021_000031.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8mDX3pFyJWY_000459_000469.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8oNSwdYPdk8_000131_000141.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8cxyEhMqpRw_000007_000017.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8jZVzfmw8R0_000061_000071.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8ssDfUhG7QM_000046_000056.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8kgVhpccs1E_000003_000013.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8ooTtMiS4UQ_000018_000028.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8rfO76gk4uU_000032_000042.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8mb5i9t3bOk_000018_000028.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8rIXUU8-D4c_000032_000042.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8kTTn1xh6LI_000012_000022.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8gc9wnUCfIk_000043_000053.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8e9Yz_WNWIM_000006_000016.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8mX_IzqgYOw_000053_000063.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8kqtVrKgxn0_000014_000024.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8jPloudvoPI_000085_000095.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8olioMBqPdQ_000021_000031.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8q7VsYnOm3U_000013_000023.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8peghST9Poc_000116_000126.mp4,8"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8rurMbIxUaM_000042_000052.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8qIOzB1K1rA_000009_000019.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8j4bFHA8nuQ_000032_000042.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8h0jcQeaKjk_000117_000127.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8mJ8QCH-aI4_000012_000022.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8intWipTVGU_000004_000014.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8edVStWYJIg_000591_000601.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8ibZkXK6hkU_000006_000016.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8mfsKNzKuyA_000103_000113.mp4,10"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8sG97Nm9yPw_000374_000384.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8iXZkdZ6rjk_000061_000071.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8rh3V1miZ6k_000015_000025.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8fwrAESZLa0_000001_000011.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8irun3KpPTA_000039_000049.mp4,4"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8qluma81WbE_000015_000025.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8so8MJTGHQc_000001_000011.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8jlZQi-x0HA_000092_000102.mp4,10"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8k2h3qoDQHY_000002_000012.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_35/8f6Neoz5jIA_000031_000041.mp4,7"
